Partner,Circuit ID,Billing Circuit ID,Deactivated Circuit ID,Client_Type,Client Name,Installation Date,Building/Hub ID,Building/Hub Name,Latitude,Longitude,Town/Location/Area,County,Region,Region Classification,Technology,Service Provider,Service Type,IP Address,VLAN,Aggregation Point,Bandwidth,Contact Person,Phone number,Email Address,Client Name.1,Phone,Email,Unnamed: 20,Aggregation Point ,Contact Person 
Bens,95053570,95053570,,General Support,MAZAYO MRIMA AND JADI,22/07/2020,MBS144902,Qamar Plaza,"S 04° 3' 38.75""","E 39° 40' 16.42""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.146.155,,Government Chemist,10Mbps,FARIDA JADI,726579038,faridajaddy@yahoo.com,,,,,,
Bens,95053577,,,,EAST AFRICA CARGO LIMITED,23/07/2020,MBS141728,Nssf building,"S 04° 3' 47.26""","E 39° 40' 26.54""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.124.219,1503,Msa.Telephone Hosue,10Mbps,CHRISTINE MOGERE OMBATI,704143029,christine.ombati@eastafricargo.com,,,,,,
Bens,95063766,95063766,,General Support,FINECOM NYALI CENTER,24/07/2020,MBS142095,NYALI CENTRE,"S 04° 1' 17.65""","E 39° 43' 10.94""",Nyali,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.158.28/31,1234,Government Chemist,5Mbps,ESMAIL NOORANY,711499025,eanoorany@gmail.com,,,,,,
Bens,95053580,95053580,,General Support,MOKAYA & ONYAMBU ADVOCATES,24/07/2020,MBS241394,Kaderbhoy Building,"S 04° 03' 48.38""","E 39° 40' 29.21""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.125.40/31,1341,Government Chemist,,ZIPPORAH GICHOHI,111961625,mombasa@moklawfirm.com,,,,,,
Bens,95053564,95053564,,,PETRUT FREIGHT FOWARDERS,25/07/2020,MBS141337,Cannon Towers,"S 04° 3' 37.61""","E 39° 39' 30.22""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.146.92/31,1327,Msa.Telephone Hosue,7Mbps,CYRUS RAMA,797252342,petrutfreight@yahoo.com,,,,,,
Bens,95019115,95019115,,,FAMILY BANK UKUNDA,2020-08-19 00:00:00,,,"S 04° 16' 56.97""","E 39° 34' 5.11""",Ukunda,Kwale,Coast,Normal,Ceragon,SFC,Internet,,,Diani Exachange,,VENANCE CHESIRE,720568638,vchesire@familybank.co.ke,,,,,,
Bens,793388381,,,,NGUYO KARIUKI AND COMPANY,27/07/2020,,,"S 04° 02' 24.0""","E 39° 40' 51.2""",Kengeleni,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,MICHAEL CHEGE ,703469511,nguyokariukiadvocates@gmail.com,,,,,,
Bens,110838347,110838347,,,PCEA MAKUPA PARISH SACCO LINK 1,27/07/2020,,,"S 04° 02' 22.9"" ","E 39° 39' 29.9""",Mombasa Town,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,JANE NJERI KAMAU ,722360552,pceamakupasacco@gmail.com,,,,,,
Bens,719198015,719198015,,,MIKINDANI MEDICAL CENTRE,28/07/2020,,,"S 04° 00' 23.5""","E 39° 37' 42.9""",Mikindani,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,PRISCILLA WAKARIMA,714756659,mikindanimedical@yahoo.com,,,,,,
Bens,110911740,,,,MERCY KIMONYI,29/7/2020,,,"S 04° 17' 00.77""","E 39° 34' 44.84""",Diani,Kwale,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Diani Exachange,3Mbps,MERCY KIMONYI,711576017,clarakimstacy@gmail.com,,,,,,
Bens,717746073,717746073,,,HAND IN HAND EASTERN AFRICA,31/07/2020,,,"S 03° 23' 42.58""","E 38° 33' 46.36""",Voi,Taita–Taveta,Coast,Difficult,Fixed LTE,SFC,Internet,DYNAMIC,,Voi Hill,5Mbps,PAUL NJOROGE,723873131,paul.njoroge@handinhandea.org,,,,,,
Bens,793312973,,,,FAST FLEET LTD,2020-03-08 00:00:00,,,"S 04° 3' 44.13""","E 39° 39' 57.10""",Mombasa Town,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,3Mbps,EMMANUEL MASILA,725508202,emllay2012@gmail.com,,,,,,
Bens,110837600,,,,MARY KAHINDI,2020-04-08 00:00:00,,,"S 04° 01' 33.3""","E 39° 41' 54.3""",Bombolulu,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,3Mbps,MARY KAHINDI,721705142,marykahindi69@gmail.com,,,,,,
Bens,110838428,110838428,,,OMAR RASHID,2020-05-08 00:00:00,,,"S 04° 0' 58.70""","E 39° 37' 01.35""",Miritini,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,3Mbps,OMAR RASHID,728044745,omwachuo2@gmail.com,,,,,,
Bens,110166204,,,,HORACE ODHIAMBO,2020-06-08 00:00:00,,,"S 03° 38' 08.54""","E 39° 51' 24.21""",Kilifi,Kilifi,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,3Mbps,HORACE ODHIAMBO GUMBA,725283480,horace.byatt@gmail.com,,,,,,
Bens,110854177,,,,JACISOLO INVESTMENTS LTD,2020-06-08 00:00:00,,,"S 01° 29' 50.20""","E 40° 2' 19.70""",Hola,Tana River,Coast,Hardship,Fixed LTE,SFC,Internet,DYNAMIC,,Malindi Shella,5Mbps,SOLOMON LUSWETU,729873467,luswotysolomon@yahoo.com,,,,,,
Bens,793388320,,,,NETFLIX AR,2020-09-08 00:00:00,,,"S 04° 14' 22.34""","E 39° 34' 32.33""",Tiwi,Kwale,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Diani Exachange,3Mbps,ABDURAHMAN SAIDI,746045527,rahmanabdull498@gmail.com,,,,,,
Bens,110166377,,,,EAST AFRICA ONLINE TRANSPORT AGENCY LTD,13/08/2020,,,"S 04° 03' 51.8""","E 39° 40' 51.9""",Mombasa Town,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,ESTHER GETAMBU,726816559,drgitambu@gmail.com,,,,,,
Bens,110838363,,,,GERALD NZIOKA NGUMBAU,17/08/2020,,,"S 03°  57' 38.6""","E 39°  32' 59.7""",Mazeras,Kilifi,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,GERALD NZIOKA NGUMBAU,728781330,geraldngumbau@gmail.com,,,,,,
Bens,110861727,,,,CHANDARIA INDUSTRIES LTD,18/08/2020,,,"S 04°  3' 27.61""","E 39°  39' 27.16""",Mombasa Town,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,10.98.0.67/29,,Government Chemist,,CHETAN CHARDA,722350757,chetan@chandaria.com,,,,,,
Bens,793312969,793312969,,,AL-EMIR LTD,18/08/2020,,,"04°3'27.65""S ","39°39'13.65""E",Mombasa Town,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,GREGORY NZIOKA,726054780,accounts@al-emir.com,,,,,,
Bens,793309809,,,,STYLES SECURTIY SOLUTION-TEZ0,18/08/2020,,,"S 03° 31' 7.86"""," E 39° 51' 16.28""",Tezo,Kilifi,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,3Mbps,HARUN KASSIM AHMED,795578569,harunhelp@gmail.com,,,,,,
Bens,793391152,,,,NICE TO SEE YOU BARBER SHOP & BEAUTY SALON ,18/08/2020,,,"S 03° 20' 58.47""","E 40° 01' 11.83""",Watamu,Kilifi,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,3Mbps,EGGERS HOLGERS,796444888,mail@holger.egger.de,,,,,,
Bens,110167635,,,,VILLA MANDHARI INVESTMENT,20/08/2020,,,"S 04° 19' 35.77""","E 39° 33' 46.46""",Diani,Kwale,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Diani Exachange,5Mbps,CAROLINE KOECH,722252428,gm@villamandhari.com,,,,,,
Bens,110832612,110832612,,Platinum,CROWN PAINTS,20/08/2020,,,"S 04° 01' 11.7""","E 39° 37' 53.1""",Changamwe,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,DOUGLAS OMONDI,720857395,byram.wanjalla@crownpaints.co.ke,,,,,,
Bens,110861470,110861470,,Platinum,UNAITAS KONGOWEA MOMBASA,19/08/2020,,,"S 04°  02' 23.5""","E 39°  40' 53.5""",Nyali,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,,WILLIE MUINDE,715671190,willy.muinde@unaitas.com,,,,,,
Bens,110880399,110880399,,,ALICE WAGUTHI KINYUA ,25/08/2020,,,"S 03° 38' 00.9""","E 39° 51' 37.4""",Kilifi,Kilifi,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,ALICE WAGUTHI KINYUA,721612123,waguthikinyua@gmail.com,,,,,,
Bens,110911678,110911678,,,MANA AHMED ABDALLAH,26/08/2020,,,"S 04° 20' 46.54""","E 39° 32' 8.93""",Diani,Kwale,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Diani Exachange,3Mbps,MANA AHMED ABDALLAH,707396165,babluahmed500@gmail.com,,,,,,
Bens,110126742,,,,HUDUMA KENYA-TANA RIVER,27/08/2020,,,"S 01° 30' 04.10""","E 040° 01' 04.20""",Hola,Tana River,Coast,Hardship,Fixed LTE,SFC,Internet,DYNAMIC,,Malindi Shella,4Mbps,GRACE MAINA,723746697,gmaina@huduma.go.ke,,,,,,
Bens,95062913,95062913,,General Support,AL KHAIR INVESTMENT LTD,25/07/2020,UKD144742,Elephant House,"S 04° 16' 58.50""","E 39° 34' 12.59""",Ukunda,Kwale,Coast,Normal,Fiber,SFC,Internet,197.248.35.120/31,1673,Diani Exachange,,ASHIK HUSSEIN ,722695089,ashik.mk@hotmail.com,,,,,,
Bens,95061458,,,,STANDARD CHARTERED BANK MBARAKI,27/07/2020,MBS141850,Standard Chartered Bank - Treasury Square Msa,"S 04° 4' 26.69""  ","E 39° 39' 55.98""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,SIP,10.206.20.0/30,3502,Government Chemist,2Mbps,ERIC MOMANYI,,,,,,,,
Bens,95061425,95061425,,Platinum,DIRECTLINE ASSUARANCE MOMBASA,29/07/2020,MBS241074,Diamond Trust House,"S 04° 03' 44.29""","E 39° 40' 09.76""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.149.172/30,3765,Government Chemist,5Mbps,ABEL,731717676,,,,,,,
Bens,95041134,95041134,95041134,General Support,YUASA MOTORS LTD,2020-01-08 00:00:00,MBS242655,YUASA MOTORS LTD,"S 04° 03' 38.22""","E 39° 39' 27.99""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.244.178/31,2590,Government Chemist,10Mbps,ARDLAN HAYAT,790131790,yuasamotorsltd@gmail.com,,,,,,
Bens,95053581,95053581,,,GN CARGO KENYA LIMITED,2020-01-08 00:00:00,MBS144902,Qamar Plaza,"S 04° 03' 38.63""","E 39° 40' 16.95""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.244.152/31,2528,Government Chemist,3Mbps,HASSAN MOHAMED,722343530,info@gncargoltd.com,,,,,,
Bens,95053912,95053912,,,GEORGE MUNGAI KAMAU,2020-03-08 00:00:00,UKD241527,Shree Complex,"S 04° 18' 29.87""","E 39° 34' 36.96""",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,41.139.158.176,,Diani Exachange,5Mbps,GEORGE MUNGAI KAMAU,720211027,mungaikamauadvocates@gmail.com,,,,,,
Bens,95053913,95053913,,,SCHOOLER EDWARD ,2020-04-08 00:00:00,UKD242442,Diani Beach Hospital,"S 04° 17' 48.16""","E 39° 35' 00.97""",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,197.248.127.77,1157,Diani Exachange,3-5Mbps,MICHAEL SCHOOLER,768467951,mikepalti2013@gmail.com,,,,,,
Bens,95053911,95053911,,,FOCUS PREMIER LIMITED,2020-05-08 00:00:00,MBS243449,Nyati Building,"S 04° 03' 30.71""","E 39° 39' 59.03""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.244.206/31,1084,Msa.Telephone Hosue,5Mbps,BERNARD KALOKI,722503989,bernardkaloki11@gmail.com,,,,,,
Bens,95053593,95053593,,General Support,DEVCHAND KESHANJI KENYA,2020-06-08 00:00:00,MBS243300,Nakumatt Likoni,"S 04° 04' 30.71""","E 39° 39' 56.12""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.157.152/31,,Msa.Telephone Hosue,,BAKOOLESH KABUABAR,729871377,dk@africaonline.co.ke,,,,,,
Bens,95053584,95053584,,,TALAB PROPERTIES LTD,2020-06-08 00:00:00,MBS140874,Talab Building,"S 04° 03' 01.3""","E 39° 39' 53.5""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.157.102/31,,Msa.Telephone Hosue,,LILIAN MOKORO,714794792,talabproperties.786@gmail.com,,,,,,
Bens,95032535,95032535,,,RADIO AFRICA,2020-07-08 00:00:00,MBS142005,TSS BUILDING MOMBASA,"S 04° 03' 44.1""","E 39° 40' 18.3""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.203.219.198,,Msa.Telephone Hosue,,JEREMIAH SINJA,721680868,richmondimateti@radioafricagroup.co.ke,,,,,,
Bens,95063731,95063731,,,BONFIRE ADVENTURE NYALI,2020-07-08 00:00:00,MBS142095,NYALI CENTRE,"S 04° 01' 20.93""","E 39° 43' 7.52""",Nyali,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.137.116/30,,Msa.Telephone Hosue,,JAMES,741202020,it@bonfireadventures.com,,,,,,
Bens,95053907,95053907,,,MYAD MEDIA LIMITED,2020-07-08 00:00:00,MBS141131,MITCHELL COTTS FREIGHTS HQ,"S 04° 01' 54.3""","E 39° 38' 44.8""",Kibarani,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.17.148/31,,Msa.Telephone Hosue,5Mbps,CHARLES NDETO,726622327,machalii@yahoo.com,,,,,,
Bens,95053592,,,,GRACE WAIRIMU KANA,2020-07-08 00:00:00,MLN241666,Ruby Plaza,"S 03° 13' 24.55""","E 40° 7' 29.64""",Malindi ,Kilifi,Coast,Normal,Fiber,SFC,Internet,41.139.249.154/31,1041,Malindi Exchange,,GRACE WAIRIMU KANA,722863261,gracekana8@gmail.com,,,,,,
Bens,95053589,95053589,,,DIANI BEACH HOSPITAL,2020-08-08 00:00:00,UKD242442,Diani Beach Hospital,"S 04° 17' 35.80""","E 39° 35' 03.98""",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,41.139.250.4/31,836,Diani Exachange,5-7Mbps,DR. REKHI,722414876,info@dianibeachhospital.com,,,,,,
Bens,95053590,,95053590,,BROWN PHOENIX,2020-08-08 00:00:00,KWL141221,WATER LOVERS BEACH RESORT,"S 04° 18' 29.67""","E 39° 34' 49.03""",Diani ,Kwale,Coast,Normal,Fiber,SFC,Internet,197.248.97.206/31,1222,Diani Exachange,5-7Mbps,ABRAHAM MATU,720480481,charliematu@gmail.com,,,,,,
Bens,95053908,95053908,,,ANJARWALA & KHANIA ALN,2020-10-08 00:00:00,MBS145541,Anjarwalla & Khanna Mombasa,"S 04° 4' 1.6""","E 39° 40' 15.8""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.157.196/31,1511,Msa.Telephone Hosue,10Mbps,HOSEA KIOYEGO,792173324,kip@africalegalnetwork.com,,,,,,
Bens,95053596,95053596,,General Support,GLOBOPOINT CONSULTANTS LTD,2020-12-08 00:00:00,MBS142379,Maganjo House,"S 04° 3' 55.11""","E 39° 40' 14.7""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.156.126/31,,Msa.Telephone Hosue,5Mbps,JOSEPH WANDERA,722103961,jwandera91@gmail.com,,,,,,
Bens,95053611,95053611,,,MITCHELLCOTTS FREIGHT,2020-12-08 00:00:00,MBS141131,MITCHELL COTTS FREIGHTS HQ,"S 04° 01' 56.6""","E 39° 38' 53.4""",Kibarani,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.150.36/30,1129,Msa.Telephone Hosue,8Mbps,JOHN NAIROBI,722955777,nairobi.john@mitchellcotts.co.ke,,,,,,
Bens,95064016,95064016,,,SPEEDEX LOGISTIC LTD,14/08/2020,MBS145913,PLOT 234 MAKARIOS MSA,"S 04° 4' 8.90""","E 39° 39' 51.30""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.49.114/31,1313,Msa.Telephone Hosue,15Mbps,PRAVIN K.DEVJI,725057628,mombasa@speedexlogistics.com,,,,,,
Bens,95057076,95057076,,Platinum,KENYA NATIONAL AUDIT OFFICE,14/08/2020,MBS120135,NSSF MOMBASA,"S 04° 3' 50.04""","E 39° 40' 24.47""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,WAN/IP MPLS,172.30.150.148/30,1479,Msa.Telephone Hosue,,NICHOLAS,735598448,nicholas.mbithi@oagkenya.go.ke,,,,,,
Bens,95053585,95053585,,,THABIT WIMPY AND ADVOCATES,14/08/2020,MBS142005,TSS BUILDING MOMBASA,"S 04° 3' 44.45""","E 39° 40' 18.95""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.250.101,923,Msa.Telephone Hosue,,OSBON O.K KIIVA,720849642,info@twklaw.com,,,,,,
Bens,95021206,95021206,,,QWETU SACCO TAVETA,15/08/2020,,,"S 03° 23' 35.48""","E 37° 40' 30.21""",Taveta,Taita–Taveta,Coast,Difficult,Ceragon,SFC,WAN/IP MPLS,172.30.46.234,3117,Voi Hill,1Mbps,JAMES MWAMBURI,725595210,james.mwamburi@qwetusacco.com,,,,,,
Bens,95041151,95041151,,,YELLOW STONE LTD,18/08/2020,UKD142303,Diani Beach Road - Plot 1492,"S 04° 16' 36.36""","E 39° 35' 41.95""",Diani,Kwale,Coast,Normal,Fiber,SFC,Internet,41.90.100.78,,Diani Exachange,20Mbps,LARA. H,773178569,accounts@the.maji.com,,,,,,
Bens,95053595,,,,PAUL MUTUKU,18/08/2020,KLF242975,AR-RAYAAN COMPLEX,"S 03° 37' 50.8""","E 39° 51' 09.3""",Kilifi ,Kilifi,Coast,Normal,Fiber,SFC,Internet,41.139.150.176/31,1199,Government Chemist,10-12Mbps,PAUL MUTUKU,707672537,maithapaul@gmail.com,,,,,,
Bens,95053605,95053605,,General Support,CAPITAL ICT LIMITED,19/08/2020,MBS142533,Jubilee building Msa,"S 04° 3' 44.31""","E 39° 40' 15.20""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.139.245.226/31,1088,Government Chemist,5-7Mbps,BONIFACE LEO WANDERA,722510377,csl.wandera@gmail.com,,,,,,
Bens,95053609,95053609,,,TAITA HILLS AND SALTLICK RESORT LTD,19/08/2020,16560_CO_EL1692,Zare,"S 03° 32' 52.28""","E 38° 13' 01.38""",Bura ,Taita–Taveta,Coast,Difficult,Radwin,SFC,Internet,41.139.245.224/31,777,Voi Hill,5Mbps,MR. MWADILO,722410294,gm@saltlicksafarilodge.com,,,,,,
Bens,95045197,95045197,95045197,,I LOVE WATAMU LIMITED,20/08/2020,WAT143358,Watamu Beach Cottages,"S 03° 22' 59.80""","E 39° 58' 55.10""",Watamu ,Kilifi,Coast,Normal,Fiber,SFC,Internet,197.248.209.48/30,993,Malindi Shella,,KEN OKELLO,724567703,ilovewatamukenya@gmail.com,,,,,,
Bens,95053615,95053615,,,BAOBAB BEACH RESORT,20/08/2020,UKD141267,BAOBAB  BEACH RESORT,"S 04° 20' 13.72""","E 39° 34' 07.56""",Diani ,Kwale,Coast,Normal,Fiber,SFC,Internet,41.139.155.70/31,1113,Diani Exachange,,LEAKEY NGETI,726283022,fc@baobab-beach-resort.com,,,,,,
Bens,95041152,95041152,,,YELLOW STONE LTD LINK 2,21/08/2020,UKD141599,Maji Resort,"S 04° 16' 36.36""","E 39° 35' 41.95""",Diani ,Kwale,Coast,Normal,Fiber,SFC,Internet,41.90.100.78,,Diani Exachange,20Mbps,LARA. H,773178569,accounts@the.maji.com,,,,,,
Bens,95053607,95053607,,,SEA PRINCES LIMITED,2020-08-21 00:00:00,MLN141663,WAREN BLIXEN,"S 03° 12' 32.18""","E 40° 7' 02.21""",Malindi ,Kilifi,Coast,Normal,Fiber,SFC,Internet,41.139.155.140/31,,Malindi Exchange,,MARCO,722562267,travelingkenya@gmail.com,,,,,,
Bens,95044885,95044885,,,MAYFORD INVESTMENTS,25/08/2020,MBS242443,EPIC BUSINESS PARK,"S 04° 3' 03.43""","E 39° 41' 23.22""",Nyali,Mombasa,Coast,Normal,Fiber,SFC,Internet,41.90.116.246,1976,Nyali Estate,10Mbps,OLIVE MWENDWA,702142668,mayfordinvestment@gmail.com,,,,,,
Bens,95053895,,,,WAMBUA MULATYA,27/08/2020,MBS145763,Posta Pension Plaza,"S 04° 03' 40.7""","E 39° 40' 19.2""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,Internet,197.248.51.8/31,1921,Msa.Telephone Hosue,5-7Mbps,DR.NASRA,720016460,drmulatyawambua@yahoo.com,,,,,,
Bens,95053606,,,,EMPIRE KENYA EPZ-SIP,28/08/2020,MBS143306,Empire Kenya EPZ Ltd,"S 04° 00' 27.90""","E 39° 35' 37.80""",Mombasa Town,Mombasa,Coast,Normal,Fiber,SFC,SIP,10.221.11.108/30,3954,Msa.Telephone Hosue,1MBPS,THUSHARA DE SIIVA,725947136,thushara@empirekenya.com,,,,,,
Bens,110941898,,,,ISABEL NDUGWA,2020-08-29 00:00:00,,,"S 04° 16' 55.46""","E 39° 34' 23.36""",Ukunda,Kwale,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Diani Exachange,3Mbps,GLORIA MUMBUA ,718882651,gloriamubua@gmail.com,,,,,,
Bens,110832510,110832510,,,SKYWARD EXPRESS LAMU,2020-08-29 00:00:00,,,"S 02° 16' 12.01""","E 40° 54' 09.7""",Lamu,Lamu,Coast,Hardship,Fixed LTE,SFC,Internet,DYNAMIC,,Malindi Shella,5Mbps,PATRICK MULWA ,722880294,support@skywardexpress.co.ke,,,,,,
Bens,748603595,748603595,,,MITCHELL COTTS FREIGHT,2020-08-31 00:00:00,,,"S 04° 3' 1.08""","E 39° 39' 6.69""",Mombasa,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5MBPS,FRANCIS,721216707,francis.onu@mitchellcotts.co.ke,,,,,,
Bens,110167661,110167661,,,DEVCHAND KESHAUJI,2020-08-31 00:00:00,,,"S 04° 01' 00.19"""," E 39° 37' 50.80""",Changamwe,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5MBPS,EMMANUEL NGITHYA,724410369,emmanuelngithya1965@gmail.com,,,,,,
Bens,110941993,,,,SAID TWAHIR SAID,2020-08-31 00:00:00,,,"S 04°  3' 46.49"""," E 39°  39' 48.75""",Mombasa,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5MBPS,SAID TWAHIR,718116473,said.twahir@gmail.com,,,,,,
Bens,110912216,,,,NEW BASILIO SERVICE STATION,2020-08-31 00:00:00,,,"S 04° 00' 00.8"""," E 39° 43' 42.0""",Bamburi,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,SILA,722430140,bahatiservicestation@yahoo.com,,,,,,
Bens,110167671,110167671,,,TRACECORE AFRICA LTD,2020-08-31 00:00:00,,,"S 02° 17' 34.25"""," E 40° 54' 51.0""",Lamu,Lamu,Coast,Hardship,Fixed LTE,SFC,Internet,DYNAMIC,,Malindi Shella,5Mbps,GERALD MWANGI,757254068,gmwnagi2010@gmail.com,,,,,,
Bens,110167699,,,,UMMAH INITIANTIVE GROUP,2020-09-01 00:00:00,,,"S 04° 19' 7.00"""," E 39° 34' 11.03""",Diani,Kwale,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Diani Exachange,5Mbps,ESPEN WILLS,72953321,espenvikinguwillk@gmail.com,,,,,,
Bens,110832677,110832677,,,BRADES TELECOMMUNICATIONS LTD,2020-09-02 00:00:00,,,"S 04° 14' 16.32"""," E 39° 36' 10.8""",Ukunda,Kwale,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Diani Exachange,5Mbps,DENNIS BOSWONY,726808456,bradesteleammunication@gmail.com,,,,,,
Bens,758709551,,,,MAGIC TOUCH CAFE,2020-09-03 00:00:00,,,"S 04°  2' 14.38"""," E 39°  37' 02.13""",Portreiztz,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5MBPS,SAMMY NJOROGE,722875624,sammynjoroge99@gmail.com,,,,,,
Bens,741502169,741502169,,,REEF HOTEL LINK 1,2020-09-07 00:00:00,,,"S 03° 056' '39.1"""," E 39°  45' 01.0""",Mtwapa,Kilifi,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,SIFA KAZUNGU,723203705,,,,,,,
Bens,110166350,,,,CAPTAIN PLUS COMPANY LIMITED,2020-09-08 00:00:00,,,"S 03° 059' '52.7"""," E 39°  42' 08.8""",Kiembeni,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,LOUIS SIDIGU,729614170,sidigulouis2012@gmail.com,,,,,,
Bens,110942811,,,,GECZRA LIMITED,2020-09-08 00:00:00,,,"S 03° 024' '21.10"""," E 38°  35' 15.44""",Voi,Taita–Taveta,Coast,Difficult,Fixed LTE,SFC,Internet,DYNAMIC,,Voi Hill,3Mbps,EZRA ONCHWARI,725253111,abugaez@gmail.com,,,,,,
Bens,110166365,110166365,,,CONSOLATA FATHERS,2020-09-09 00:00:00,,,"S 04° 05' '56.82"""," E 39°  38' 44.75""",Likoni,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,GEORGE ODHIAMBO,717547246,omogee@gmail.com,,,,,,
Bens,793391235,793391235,,,ISLAMIC TEACHER TRAINING,2020-09-10 00:00:00,,,"S 04° 0' '26.66"""," E 39°  37' 31.96""",Mikindani,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,ABDALLAH M KUGULA,722505056,kugulazz@yahoo.com,,,,,,
Bens,719200007,,,,GULF CERAMICS,2020-09-14 00:00:00,,,"S 04° 03' 27.1""","39° 40' 08.02""",Mombasa Town,Mombasa,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,AHMED ABDILLE,724825930,ifiyee@gmail.com,,,,,,
Bens,110842168,,,,RELIEF & MISSION LOGISTICS,2020-09-14 00:00:00,,,"S 03° 56' 55.3""","39° 44' 11.0""",Mtwapa,Kilifi,Coast,Normal,Fixed LTE,SFC,Internet,DYNAMIC,,Government Chemist,5Mbps,JOHN KHORO,722775182,info@reliefmission.org,,,,,,
